asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/star/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-13_22-02-29/config.json[MAIN]
asn=32754	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=6 seqnum=23 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=32775	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=7 seqnum=23 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=32792	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=3 seqnum=21 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=32815	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=5 seqnum=23 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=32835	id=7   	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=32835	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32835	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 21], channel offset=4 [SCHEDULER NEW]
asn=32835	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 21], channel offset=4 timeslot=2 [SCHEDULER NEW]
asn=32835	id=7   	Main	On prepare tx packet method called from NullRouting
asn=32838	id=6   	App	dropping app packet seqnum=23 for=1 to=2: tx_limit=8 reached[NODE]
asn=32838	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=8 seqnum=23 packet buffer: timeslot: 1 channel offset: 3 acked=false, remove packet[NODE]
asn=32838	id=6   	Main	On tx method called from NullRouting
asn=32838	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32839	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=32862	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=4 seqnum=21 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=32895	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=2 seqnum=21 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=32902	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=3 seqnum=21 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=32913	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=6 seqnum=23 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=32925	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=5 seqnum=21 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=32993	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=4 seqnum=21 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=32995	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=6 seqnum=21 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=33018	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=7 seqnum=23 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=33054	id=3   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=33054	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33054	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 18], channel offset=2 [SCHEDULER NEW]
asn=33054	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 18], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=33054	id=3   	Main	On prepare tx packet method called from NullRouting
asn=33058	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=33060	id=5   	App	dropping app packet seqnum=23 for=1 to=2: tx_limit=8 reached[NODE]
asn=33060	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=8 seqnum=23 packet buffer: timeslot: 6 channel offset: 3 acked=false, remove packet[NODE]
asn=33060	id=5   	Main	On tx method called from NullRouting
asn=33060	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33065	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=2 seqnum=18 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=33072	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=7 seqnum=21 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=33091	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=5 seqnum=21 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33093	id=1   	App	rx app packet seqnum=18 from=3[NODE]
asn=33093	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=3 seqnum=18 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=33121	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=4 seqnum=18 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=33121	id=3   	Main	On tx method called from NullRouting
asn=33121	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33149	id=9   	App	dropping app packet seqnum=21 for=1 to=4: tx_limit=8 reached[NODE]
asn=33149	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=8 seqnum=21 packet buffer: timeslot: 4 channel offset: 5 acked=false, remove packet[NODE]
asn=33149	id=9   	Main	On tx method called from NullRouting
asn=33149	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33154	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=6 seqnum=21 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33210	id=10  	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=33210	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33210	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 20], channel offset=5 [SCHEDULER NEW]
asn=33210	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 20], channel offset=5 timeslot=5 [SCHEDULER NEW]
asn=33210	id=10  	Main	On prepare tx packet method called from NullRouting
asn=33213	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33231	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=7 seqnum=21 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33259	id=7   	App	dropping app packet seqnum=21 for=1 to=3: tx_limit=8 reached[NODE]
asn=33259	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=8 seqnum=21 packet buffer: timeslot: 2 channel offset: 4 acked=false, remove packet[NODE]
asn=33259	id=7   	Main	On tx method called from NullRouting
asn=33259	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33262	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=2 seqnum=20 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33360	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=3 seqnum=20 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33381	id=5   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=33381	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33381	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 24], channel offset=3 [SCHEDULER NEW]
asn=33381	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 24], channel offset=3 timeslot=6 [SCHEDULER NEW]
asn=33381	id=5   	Main	On prepare tx packet method called from NullRouting
asn=33382	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=33397	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33397	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33397	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33397	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33397	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33397	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33397	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33397	id=1   	Main	On tx method called from NullRouting
asn=33397	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33403	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=2 seqnum=24 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=33431	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=3 seqnum=24 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=33444	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=4 seqnum=20 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33451	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=5 seqnum=20 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33454	id=7   	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=33454	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33454	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 22], channel offset=4 [SCHEDULER NEW]
asn=33454	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 22], channel offset=4 timeslot=2 [SCHEDULER NEW]
asn=33454	id=7   	Main	On prepare tx packet method called from NullRouting
asn=33455	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33514	id=8   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=33514	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33514	id=8   	TSCH	schedule packet [src: 8, dest: 3, seqnum: 15], channel offset=4 [SCHEDULER NEW]
asn=33514	id=8   	TSCH	schedule packet [src: 8, dest: 3, seqnum: 15], channel offset=4 timeslot=3 [SCHEDULER NEW]
asn=33514	id=8   	Main	On prepare tx packet method called from NullRouting
asn=33519	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=33529	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=4 seqnum=24 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=33563	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=6 seqnum=20 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33568	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=2 seqnum=15 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=33574	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=2 seqnum=22 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33577	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=7 seqnum=20 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33592	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=5 seqnum=24 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=33610	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=3 seqnum=15 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=33631	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=4 seqnum=15 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=33641	id=3   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=33641	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33641	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 19], channel offset=2 [SCHEDULER NEW]
asn=33641	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 19], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=33641	id=3   	Main	On prepare tx packet method called from NullRouting
asn=33642	id=10  	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=33642	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33642	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 21], channel offset=5 [SCHEDULER NEW]
asn=33642	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 21], channel offset=5 timeslot=5 [SCHEDULER NEW]
asn=33642	id=10  	Main	On prepare tx packet method called from NullRouting
asn=33646	id=1   	App	rx app packet seqnum=19 from=3[NODE]
asn=33646	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=33646	id=3   	Main	On tx method called from NullRouting
asn=33646	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33647	id=10  	App	dropping app packet seqnum=20 for=1 to=4: tx_limit=8 reached[NODE]
asn=33647	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=8 seqnum=20 packet buffer: timeslot: 5 channel offset: 5 acked=false, remove packet[NODE]
asn=33647	id=10  	Main	On tx method called from NullRouting
asn=33647	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33648	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=6 seqnum=24 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=33686	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=3 seqnum=22 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33729	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=5 seqnum=15 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=33736	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=6 seqnum=15 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=33738	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=1 seqnum=21 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33739	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=7 seqnum=24 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=33794	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=2 seqnum=21 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33795	id=5   	App	dropping app packet seqnum=24 for=1 to=2: tx_limit=8 reached[NODE]
asn=33795	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=8 seqnum=24 packet buffer: timeslot: 6 channel offset: 3 acked=false, remove packet[NODE]
asn=33795	id=5   	Main	On tx method called from NullRouting
asn=33795	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33805	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=4 seqnum=22 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33813	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=7 seqnum=15 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=33883	id=8   	App	dropping app packet seqnum=15 for=1 to=3: tx_limit=8 reached[NODE]
asn=33883	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=8 seqnum=15 packet buffer: timeslot: 3 channel offset: 4 acked=false, remove packet[NODE]
asn=33883	id=8   	Main	On tx method called from NullRouting
asn=33883	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33888	id=6   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=33888	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33888	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 24], channel offset=3 [SCHEDULER NEW]
asn=33888	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 24], channel offset=3 timeslot=1 [SCHEDULER NEW]
asn=33888	id=6   	Main	On prepare tx packet method called from NullRouting
asn=33888	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=33896	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=5 seqnum=22 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33906	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=3 seqnum=21 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33923	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=2 seqnum=24 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=33927	id=8   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=33927	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33927	id=8   	TSCH	schedule packet [src: 8, dest: 3, seqnum: 16], channel offset=4 [SCHEDULER NEW]
asn=33927	id=8   	TSCH	schedule packet [src: 8, dest: 3, seqnum: 16], channel offset=4 timeslot=3 [SCHEDULER NEW]
asn=33927	id=8   	Main	On prepare tx packet method called from NullRouting
asn=33937	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=3 seqnum=24 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=33945	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=6 seqnum=22 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=33969	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=4 seqnum=21 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=33972	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=4 seqnum=24 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=33974	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=33986	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=5 seqnum=24 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=34015	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=7 seqnum=22 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=34021	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=6 seqnum=24 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=34050	id=7   	App	dropping app packet seqnum=22 for=1 to=3: tx_limit=8 reached[NODE]
asn=34050	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=8 seqnum=22 packet buffer: timeslot: 2 channel offset: 4 acked=false, remove packet[NODE]
asn=34050	id=7   	Main	On tx method called from NullRouting
asn=34050	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34056	id=5   	Node	send keepalive packet to=1[NODE]
asn=34056	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=34056	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=34056	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: -1], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=34056	id=5   	Main	On prepare tx packet method called from NullRouting
asn=34057	id=9   	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=34057	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=34057	id=9   	TSCH	schedule packet [src: 9, dest: 4, seqnum: 22], channel offset=5 [SCHEDULER NEW]
asn=34057	id=9   	TSCH	schedule packet [src: 9, dest: 4, seqnum: 22], channel offset=5 timeslot=4 [SCHEDULER NEW]
asn=34057	id=9   	Main	On prepare tx packet method called from NullRouting
asn=34059	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=1 seqnum=22 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=34061	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=34061	id=5   	Main	On tx method called from NullRouting
asn=34061	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34072	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=2 seqnum=16 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=34081	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=5 seqnum=21 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=34091	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=7 seqnum=24 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=34109	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=6 seqnum=21 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=34157	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=2 seqnum=22 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=34163	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=3 seqnum=16 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=34168	id=6   	App	dropping app packet seqnum=24 for=1 to=2: tx_limit=8 reached[NODE]
asn=34168	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=8 seqnum=24 packet buffer: timeslot: 1 channel offset: 3 acked=false, remove packet[NODE]
asn=34168	id=6   	Main	On tx method called from NullRouting
asn=34168	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34174	id=4   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=34174	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=34174	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 17], channel offset=2 [SCHEDULER NEW]
asn=34174	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 17], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=34174	id=4   	Main	On prepare tx packet method called from NullRouting
asn=34179	id=1   	App	rx app packet seqnum=17 from=4[NODE]
asn=34179	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=34179	id=4   	Main	On tx method called from NullRouting
asn=34179	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34193	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=7 seqnum=21 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=34227	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=3 seqnum=22 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=34240	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=4 seqnum=16 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=34284	id=10  	App	dropping app packet seqnum=21 for=1 to=4: tx_limit=8 reached[NODE]
asn=34284	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=8 seqnum=21 packet buffer: timeslot: 5 channel offset: 5 acked=false, remove packet[NODE]
asn=34284	id=10  	Main	On tx method called from NullRouting
asn=34284	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34304	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=4 seqnum=22 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=34321	id=7   	App	generate a packet, seqnum=23 for=1 [PACKET_SOURCE]
asn=34321	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=34321	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 23], channel offset=4 [SCHEDULER NEW]
asn=34321	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 23], channel offset=4 timeslot=2 [SCHEDULER NEW]
asn=34321	id=7   	Main	On prepare tx packet method called from NullRouting
asn=34323	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=34359	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=5 seqnum=16 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=34415	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=6 seqnum=16 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=34416	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=5 seqnum=22 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=34438	id=2   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=34438	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=34438	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 20], channel offset=2 [SCHEDULER NEW]
asn=34438	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 20], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=34438	id=2   	Main	On prepare tx packet method called from NullRouting
asn=34442	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=2 seqnum=23 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=34443	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=34443	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=7 seqnum=16 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=34457	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=20 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=34485	id=1   	App	rx app packet seqnum=20 from=2[NODE]
asn=34485	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=3 seqnum=20 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=34485	id=2   	Main	On tx method called from NullRouting
asn=34485	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34486	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=6 seqnum=22 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=34514	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=7 seqnum=22 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=34527	id=8   	App	dropping app packet seqnum=16 for=1 to=3: tx_limit=8 reached[NODE]
asn=34527	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=8 seqnum=16 packet buffer: timeslot: 3 channel offset: 4 acked=false, remove packet[NODE]
asn=34527	id=8   	Main	On tx method called from NullRouting
asn=34527	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34533	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=3 seqnum=23 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=34556	id=9   	App	dropping app packet seqnum=22 for=1 to=4: tx_limit=8 reached[NODE]
asn=34556	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=8 seqnum=22 packet buffer: timeslot: 4 channel offset: 5 acked=false, remove packet[NODE]
asn=34556	id=9   	Main	On tx method called from NullRouting
asn=34556	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34620	id=10  	App	generate a packet, seqnum=22 for=1 [PACKET_SOURCE]
asn=34620	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=34620	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 22], channel offset=5 [SCHEDULER NEW]
