asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/RR/tsch-sim/examples/hierarchical/config.json to output directory /home/tegsingh/RR/tsch-sim/results/2021-07-20_20-32-26/config.json[MAIN]
asn=6001 	id=7   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=8   	Main	On periodic timer method called from NullRouting
asn=6001 	id=8   	TSCH	stats: {"idle_listen":0,"channel_scan":6000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=9   	Main	On periodic timer method called from NullRouting
asn=6001 	id=9   	TSCH	stats: {"idle_listen":52,"channel_scan":5635,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=6001 	id=10  	Main	On periodic timer method called from NullRouting
asn=6001 	id=10  	TSCH	stats: {"idle_listen":558,"channel_scan":2058,"rx_data":3,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":2}[NODE]
asn=6041 	id=8   	Node	scanning on channel=20...[NODE]
asn=6041 	id=3   	Node	scanning on channel=20...[NODE]
asn=6142 	id=8   	Node	scanning on channel=15...[NODE]
asn=6243 	id=8   	Node	scanning on channel=25...[NODE]
asn=6243 	id=3   	Node	scanning on channel=25...[NODE]
asn=6344 	id=7   	Node	scanning on channel=20...[NODE]
asn=6344 	id=3   	Node	scanning on channel=15...[NODE]
asn=6444 	id=7   	Node	scanning on channel=15...[NODE]
asn=6444 	id=8   	Node	scanning on channel=15...[NODE]
asn=6444 	id=3   	Node	scanning on channel=26...[NODE]
asn=6544 	id=8   	Node	scanning on channel=26...[NODE]
asn=6544 	id=3   	Node	scanning on channel=20...[NODE]
asn=6629 	id=2   	Main	On tx method called from NullRouting
asn=6644 	id=7   	Node	scanning on channel=26...[NODE]
asn=6644 	id=8   	Node	scanning on channel=25...[NODE]
asn=6744 	id=7   	Node	scanning on channel=20...[NODE]
asn=6744 	id=3   	Node	scanning on channel=26...[NODE]
asn=6844 	id=7   	Node	scanning on channel=25...[NODE]
asn=6844 	id=8   	Node	scanning on channel=26...[NODE]
asn=6844 	id=3   	Node	scanning on channel=20...[NODE]
asn=6944 	id=7   	Node	scanning on channel=20...[NODE]
asn=6944 	id=3   	Node	scanning on channel=15...[NODE]
asn=7014 	id=1   	Main	On tx method called from NullRouting
asn=7044 	id=8   	Node	scanning on channel=20...[NODE]
asn=7044 	id=3   	Node	scanning on channel=26...[NODE]
asn=7140 	id=4   	Main	On tx method called from NullRouting
asn=7144 	id=7   	Node	scanning on channel=25...[NODE]
asn=7244 	id=7   	Node	scanning on channel=15...[NODE]
asn=7244 	id=8   	Node	scanning on channel=15...[NODE]
asn=7244 	id=3   	Node	scanning on channel=25...[NODE]
asn=7344 	id=7   	Node	scanning on channel=26...[NODE]
asn=7344 	id=8   	Node	scanning on channel=20...[NODE]
asn=7344 	id=3   	Node	scanning on channel=15...[NODE]
asn=7444 	id=7   	Node	scanning on channel=20...[NODE]
asn=7444 	id=8   	Node	scanning on channel=26...[NODE]
asn=7444 	id=3   	Node	scanning on channel=25...[NODE]
asn=7544 	id=7   	Node	scanning on channel=15...[NODE]
asn=7544 	id=8   	Node	scanning on channel=20...[NODE]
asn=7544 	id=3   	Node	scanning on channel=20...[NODE]
asn=7644 	id=3   	Node	scanning on channel=26...[NODE]
asn=7744 	id=7   	Node	scanning on channel=26...[NODE]
asn=7744 	id=3   	Node	scanning on channel=20...[NODE]
asn=7844 	id=7   	Node	scanning on channel=25...[NODE]
asn=7844 	id=3   	Node	scanning on channel=25...[NODE]
asn=7944 	id=7   	Node	scanning on channel=20...[NODE]
asn=7944 	id=8   	Node	scanning on channel=25...[NODE]
asn=8044 	id=7   	Node	scanning on channel=15...[NODE]
asn=8044 	id=8   	Node	scanning on channel=15...[NODE]
asn=8044 	id=3   	Node	scanning on channel=15...[NODE]
asn=8144 	id=7   	Node	scanning on channel=25...[NODE]
asn=8144 	id=8   	Node	scanning on channel=26...[NODE]
asn=8204 	id=9   	Node	add neighbor id=2
asn=8204 	id=9   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 9
asn=8204 	id=2   	Main	On tx method called from NullRouting
asn=8218 	id=1   	Main	On tx method called from NullRouting
asn=8244 	id=8   	Node	scanning on channel=20...[NODE]
asn=8244 	id=3   	Node	scanning on channel=25...[NODE]
asn=8344 	id=7   	Node	scanning on channel=20...[NODE]
asn=8344 	id=8   	Node	scanning on channel=25...[NODE]
asn=8344 	id=3   	Node	scanning on channel=26...[NODE]
asn=8444 	id=7   	Node	scanning on channel=15...[NODE]
asn=8444 	id=8   	Node	scanning on channel=15...[NODE]
asn=8444 	id=3   	Node	scanning on channel=25...[NODE]
asn=8544 	id=7   	Node	scanning on channel=25...[NODE]
asn=8544 	id=8   	Node	scanning on channel=20...[NODE]
asn=8544 	id=3   	Node	scanning on channel=26...[NODE]
asn=8635 	id=9   	Node	send keepalive packet to=4[NODE]
asn=8635 	id=9   	Main	On prepare tx packet method called from NullRouting
asn=8638 	id=9   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=8644 	id=7   	Node	scanning on channel=26...[NODE]
asn=8644 	id=8   	Node	scanning on channel=26...[NODE]
asn=8644 	id=3   	Node	scanning on channel=20...[NODE]
asn=8659 	id=4   	Node	add neighbor id=9
asn=8659 	id=4   	Node	Route added to destination node id: 9 through next hop node id: 9 in the routing table of node: 4
asn=8659 	id=9   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=8659 	id=9   	Main	On tx method called from NullRouting
asn=8729 	id=4   	Main	On tx method called from NullRouting
asn=8744 	id=7   	Node	scanning on channel=20...[NODE]
asn=8744 	id=8   	Node	scanning on channel=25...[NODE]
asn=8744 	id=3   	Node	scanning on channel=15...[NODE]
asn=8844 	id=7   	Node	scanning on channel=26...[NODE]
asn=8844 	id=8   	Node	scanning on channel=15...[NODE]
asn=8844 	id=3   	Node	scanning on channel=25...[NODE]
asn=8944 	id=7   	Node	scanning on channel=15...[NODE]
asn=8944 	id=8   	Node	scanning on channel=20...[NODE]
asn=8944 	id=3   	Node	scanning on channel=26...[NODE]
asn=9044 	id=7   	Node	scanning on channel=25...[NODE]
asn=9044 	id=8   	Node	scanning on channel=26...[NODE]
asn=9044 	id=3   	Node	scanning on channel=15...[NODE]
asn=9244 	id=7   	Node	scanning on channel=15...[NODE]
asn=9244 	id=3   	Node	scanning on channel=20...[NODE]
asn=9344 	id=7   	Node	scanning on channel=26...[NODE]
asn=9344 	id=8   	Node	scanning on channel=20...[NODE]
asn=9344 	id=3   	Node	scanning on channel=26...[NODE]
asn=9444 	id=8   	Node	scanning on channel=26...[NODE]
asn=9544 	id=7   	Node	scanning on channel=25...[NODE]
asn=9644 	id=7   	Node	scanning on channel=26...[NODE]
asn=9688 	id=1   	Main	On tx method called from NullRouting
asn=9730 	id=7   	Node	add neighbor id=2
asn=9730 	id=7   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 7
asn=9730 	id=7   	TSCH	joined/associated at 97.3 on receiving an EB packet from 2[NODE]
asn=9730 	id=7   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=9730 	id=7   	Main	On new time source method called from NullRouting
asn=9730 	id=7   	Main	Start method called from NullRouting
asn=9730 	id=8   	Node	add neighbor id=2
asn=9730 	id=8   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 8
asn=9730 	id=8   	TSCH	joined/associated at 97.3 on receiving an EB packet from 2[NODE]
asn=9730 	id=8   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=9730 	id=8   	Main	On new time source method called from NullRouting
asn=9730 	id=8   	Main	Start method called from NullRouting
asn=9730 	id=2   	Main	On tx method called from NullRouting
asn=9744 	id=3   	Node	scanning on channel=20...[NODE]
asn=9844 	id=3   	Node	scanning on channel=26...[NODE]
asn=9944 	id=3   	Node	scanning on channel=20...[NODE]
asn=10044	id=3   	Node	scanning on channel=26...[NODE]
asn=10059	id=8   	Node	add neighbor id=4
asn=10059	id=8   	Node	Route added to destination node id: 4 through next hop node id: 4 in the routing table of node: 8
asn=10059	id=4   	Main	On tx method called from NullRouting
asn=10108	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=10108	id=5   	App	generate a packet, seqnum=1 for=1
asn=10108	id=5   	App	dropping app packet seqnum=1 for=1: no route
asn=10244	id=3   	Node	scanning on channel=15...[NODE]
asn=10298	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=10298	id=6   	App	generate a packet, seqnum=1 for=1
asn=10298	id=6   	App	dropping app packet seqnum=1 for=1: no route
asn=10344	id=3   	Node	scanning on channel=20...[NODE]
asn=10441	id=2   	App	generate a packet, seqnum=1 for=1
asn=10441	id=2   	Main	On prepare tx packet method called from NullRouting
asn=10444	id=3   	Node	scanning on channel=26...[NODE]
asn=10444	id=1   	App	rx app packet seqnum=1 from=2[NODE]
asn=10444	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=10444	id=2   	Main	On tx method called from NullRouting
asn=10501	id=4   	Node	send keepalive packet to=1[NODE]
asn=10501	id=4   	Main	On prepare tx packet method called from NullRouting
asn=10507	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=10542	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=10544	id=3   	Node	scanning on channel=15...[NODE]
asn=10598	id=4   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=10598	id=4   	Main	On tx method called from NullRouting
asn=10631	id=3   	App	skipping generation of a packet, for=1
asn=10644	id=3   	Node	scanning on channel=20...[NODE]
asn=10669	id=4   	App	generate a packet, seqnum=1 for=1
asn=10669	id=4   	Main	On prepare tx packet method called from NullRouting
asn=10675	id=1   	App	rx app packet seqnum=1 from=4[NODE]
asn=10675	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=10675	id=4   	Main	On tx method called from NullRouting
asn=10682	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=10682	id=9   	App	generate a packet, seqnum=1 for=1
asn=10682	id=9   	App	dropping app packet seqnum=1 for=1: no route
asn=10744	id=3   	Node	scanning on channel=15...[NODE]
asn=10780	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=10780	id=10  	App	generate a packet, seqnum=1 for=1
asn=10780	id=10  	App	dropping app packet seqnum=1 for=1: no route
asn=10844	id=3   	Node	scanning on channel=25...[NODE]
asn=10912	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=10912	id=8   	App	generate a packet, seqnum=1 for=1
asn=10912	id=8   	App	dropping app packet seqnum=1 for=1: no route
asn=10944	id=3   	Node	scanning on channel=20...[NODE]
asn=10962	id=1   	Main	On tx method called from NullRouting
asn=10977	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=10977	id=7   	App	generate a packet, seqnum=1 for=1
asn=10977	id=7   	App	dropping app packet seqnum=1 for=1: no route
asn=11007	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=11007	id=7   	App	generate a packet, seqnum=2 for=1
asn=11007	id=7   	App	dropping app packet seqnum=2 for=1: no route
asn=11034	id=3   	App	skipping generation of a packet, for=1
asn=11044	id=3   	Node	scanning on channel=26...[NODE]
asn=11071	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=11071	id=9   	App	generate a packet, seqnum=2 for=1
asn=11071	id=9   	App	dropping app packet seqnum=2 for=1: no route
asn=11075	id=10  	Node	send keepalive packet to=2[NODE]
asn=11075	id=10  	Main	On prepare tx packet method called from NullRouting
asn=11081	id=10  	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=11081	id=10  	Main	On tx method called from NullRouting
asn=11082	id=6   	Node	send keepalive packet to=2[NODE]
asn=11082	id=6   	Main	On prepare tx packet method called from NullRouting
asn=11088	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=11088	id=6   	Main	On tx method called from NullRouting
asn=11131	id=5   	Node	send keepalive packet to=2[NODE]
asn=11131	id=5   	Main	On prepare tx packet method called from NullRouting
asn=11137	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=11137	id=5   	Main	On tx method called from NullRouting
asn=11158	id=2   	Main	On tx method called from NullRouting
asn=11195	id=4   	App	generate a packet, seqnum=2 for=1
asn=11195	id=4   	Main	On prepare tx packet method called from NullRouting
asn=11200	id=1   	App	rx app packet seqnum=2 from=4[NODE]
asn=11200	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=11200	id=4   	Main	On tx method called from NullRouting
asn=11270	id=7   	Node	add neighbor id=4
asn=11270	id=7   	Node	Route added to destination node id: 4 through next hop node id: 4 in the routing table of node: 7
asn=11270	id=4   	Main	On tx method called from NullRouting
asn=11312	id=2   	App	generate a packet, seqnum=2 for=1
asn=11312	id=2   	Main	On prepare tx packet method called from NullRouting
asn=11312	id=1   	App	rx app packet seqnum=2 from=2[NODE]
asn=11312	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=11326	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=11326	id=2   	Main	On tx method called from NullRouting
asn=11404	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=11404	id=5   	App	generate a packet, seqnum=2 for=1
asn=11404	id=5   	App	dropping app packet seqnum=2 for=1: no route
asn=11444	id=3   	Node	scanning on channel=20...[NODE]
asn=11707	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=11707	id=8   	App	generate a packet, seqnum=2 for=1
asn=11707	id=8   	App	dropping app packet seqnum=2 for=1: no route
asn=11744	id=3   	Node	scanning on channel=26...[NODE]
asn=11844	id=3   	Node	scanning on channel=25...[NODE]
asn=11944	id=3   	Node	scanning on channel=26...[NODE]
asn=11951	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=11951	id=10  	App	generate a packet, seqnum=2 for=1
asn=11951	id=10  	App	dropping app packet seqnum=2 for=1: no route
asn=11967	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=11967	id=6   	App	generate a packet, seqnum=2 for=1
asn=11967	id=6   	App	dropping app packet seqnum=2 for=1: no route
asn=12000	id=-1  	Main	120 seconds, progress 20.00%[SIMULATOR]
asn=12000	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=12000	id=-1  	Main	joined_routing/joined_tsch/total=9/9/10 [ROUTE]
asn=12000	id=-1  	TSCH	Periodic process called for [Node]
asn=12000	id=1   	Main	On periodic timer method called from NullRouting
asn=12000	id=1   	TSCH	stats: {"idle_listen":1696,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":9,"tx_data":9,"tx_data_rx_ack":0}[NODE]
asn=12000	id=2   	Main	On periodic timer method called from NullRouting
asn=12000	id=2   	TSCH	stats: {"idle_listen":1482,"channel_scan":1477,"rx_data":2,"rx_data_tx_ack":6,"tx_data":7,"tx_data_rx_ack":6}[NODE]
asn=12000	id=3   	Main	On periodic timer method called from NullRouting
asn=12000	id=3   	TSCH	stats: {"idle_listen":0,"channel_scan":11999,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=12000	id=4   	Main	On periodic timer method called from NullRouting
asn=12000	id=4   	TSCH	stats: {"idle_listen":1480,"channel_scan":1477,"rx_data":8,"rx_data_tx_ack":1,"tx_data":7,"tx_data_rx_ack":7}[NODE]
asn=12000	id=5   	Main	On periodic timer method called from NullRouting
asn=12000	id=5   	TSCH	stats: {"idle_listen":1404,"channel_scan":2058,"rx_data":11,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":5}[NODE]
asn=12000	id=6   	Main	On periodic timer method called from NullRouting
asn=12000	id=6   	TSCH	stats: {"idle_listen":1410,"channel_scan":2058,"rx_data":7,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":3}[NODE]
asn=12000	id=7   	Main	On periodic timer method called from NullRouting
asn=12000	id=7   	TSCH	stats: {"idle_listen":317,"channel_scan":9730,"rx_data":7,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=12000	id=8   	Main	On periodic timer method called from NullRouting
asn=12000	id=8   	TSCH	stats: {"idle_listen":316,"channel_scan":9730,"rx_data":8,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=12000	id=9   	Main	On periodic timer method called from NullRouting
asn=12000	id=9   	TSCH	stats: {"idle_listen":899,"channel_scan":5635,"rx_data":8,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":2}[NODE]
asn=12000	id=10  	Main	On periodic timer method called from NullRouting
asn=12000	id=10  	TSCH	stats: {"idle_listen":1407,"channel_scan":2058,"rx_data":10,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":3}[NODE]
asn=12019	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=12019	id=7   	App	generate a packet, seqnum=3 for=1
asn=12019	id=7   	App	dropping app packet seqnum=3 for=1: no route
asn=12033	id=2   	App	generate a packet, seqnum=3 for=1
asn=12033	id=2   	Main	On prepare tx packet method called from NullRouting
asn=12033	id=1   	App	rx app packet seqnum=3 from=2[NODE]
asn=12033	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=12033	id=2   	Main	On tx method called from NullRouting
asn=12044	id=3   	Node	scanning on channel=20...[NODE]
asn=12110	id=4   	App	generate a packet, seqnum=3 for=1
asn=12110	id=4   	Main	On prepare tx packet method called from NullRouting
asn=12110	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=12138	id=1   	App	rx app packet seqnum=3 from=4[NODE]
asn=12138	id=4   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=12138	id=4   	Main	On tx method called from NullRouting
asn=12144	id=3   	Node	scanning on channel=26...[NODE]
asn=12194	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=12194	id=6   	App	generate a packet, seqnum=3 for=1
asn=12194	id=6   	App	dropping app packet seqnum=3 for=1: no route
asn=12271	id=1   	Main	On tx method called from NullRouting
asn=12331	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=12331	id=8   	App	generate a packet, seqnum=3 for=1
asn=12331	id=8   	App	dropping app packet seqnum=3 for=1: no route
asn=12344	id=3   	Node	scanning on channel=20...[NODE]
asn=12419	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=12419	id=5   	App	generate a packet, seqnum=3 for=1
asn=12419	id=5   	App	dropping app packet seqnum=3 for=1: no route
asn=12449	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=12449	id=9   	App	generate a packet, seqnum=3 for=1
asn=12449	id=9   	App	dropping app packet seqnum=3 for=1: no route
asn=12537	id=2   	Main	On tx method called from NullRouting
asn=12644	id=3   	Node	scanning on channel=26...[NODE]
asn=12726	id=4   	Main	On tx method called from NullRouting
asn=12730	id=8   	Node	send keepalive packet to=2[NODE]
asn=12730	id=8   	Main	On prepare tx packet method called from NullRouting
asn=12730	id=7   	Node	send keepalive packet to=2[NODE]
asn=12730	id=7   	Main	On prepare tx packet method called from NullRouting
asn=12733	id=7   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=12733	id=8   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=12744	id=3   	Node	scanning on channel=15...[NODE]
asn=12754	id=7   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=12754	id=8   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=12768	id=2   	Node	add neighbor id=7
asn=12768	id=2   	Node	Route added to destination node id: 7 through next hop node id: 7 in the routing table of node: 2
asn=12768	id=7   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=12768	id=7   	Main	On tx method called from NullRouting
asn=12803	id=2   	Node	add neighbor id=8
asn=12803	id=2   	Node	Route added to destination node id: 8 through next hop node id: 8 in the routing table of node: 2
asn=12803	id=8   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=12803	id=8   	Main	On tx method called from NullRouting
asn=12816	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=12816	id=10  	App	generate a packet, seqnum=3 for=1
asn=12816	id=10  	App	dropping app packet seqnum=3 for=1: no route
asn=12869	id=3   	App	skipping generation of a packet, for=1
asn=12946	id=3   	Node	scanning on channel=26...[NODE]
asn=13047	id=3   	Node	scanning on channel=25...[NODE]
asn=13148	id=3   	Node	scanning on channel=26...[NODE]
asn=13249	id=3   	Node	scanning on channel=20...[NODE]
asn=13277	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=13277	id=8   	App	generate a packet, seqnum=4 for=1
asn=13277	id=8   	App	dropping app packet seqnum=4 for=1: no route
asn=13391	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=13391	id=6   	App	generate a packet, seqnum=4 for=1
asn=13391	id=6   	App	dropping app packet seqnum=4 for=1: no route
asn=13451	id=3   	Node	scanning on channel=25...[NODE]
asn=13630	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=13630	id=10  	App	generate a packet, seqnum=4 for=1
asn=13630	id=10  	App	dropping app packet seqnum=4 for=1: no route
asn=13643	id=1   	Main	On tx method called from NullRouting
asn=13653	id=3   	Node	scanning on channel=15...[NODE]
asn=13754	id=3   	Node	scanning on channel=25...[NODE]
asn=13786	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=13786	id=9   	App	generate a packet, seqnum=4 for=1
asn=13786	id=9   	App	dropping app packet seqnum=4 for=1: no route
asn=13825	id=2   	Main	On tx method called from NullRouting
asn=13845	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=13845	id=5   	App	generate a packet, seqnum=4 for=1
asn=13845	id=5   	App	dropping app packet seqnum=4 for=1: no route
asn=13845	id=2   	App	generate a packet, seqnum=4 for=1
asn=13845	id=2   	Main	On prepare tx packet method called from NullRouting
asn=13846	id=1   	App	rx app packet seqnum=4 from=2[NODE]
asn=13846	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=13846	id=2   	Main	On tx method called from NullRouting
asn=13855	id=3   	Node	scanning on channel=20...[NODE]
asn=13907	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=13907	id=7   	App	generate a packet, seqnum=4 for=1
asn=13907	id=7   	App	dropping app packet seqnum=4 for=1: no route
asn=13956	id=3   	Node	scanning on channel=26...[NODE]
asn=13987	id=3   	App	skipping generation of a packet, for=1
asn=13998	id=4   	App	generate a packet, seqnum=4 for=1
asn=13998	id=4   	Main	On prepare tx packet method called from NullRouting
asn=14000	id=1   	App	rx app packet seqnum=4 from=4[NODE]
asn=14000	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=14000	id=4   	Main	On tx method called from NullRouting
asn=14238	id=4   	Main	On tx method called from NullRouting
asn=14263	id=3   	App	skipping generation of a packet, for=1
asn=14328	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=14328	id=10  	App	generate a packet, seqnum=5 for=1
asn=14328	id=10  	App	dropping app packet seqnum=5 for=1: no route
asn=14357	id=7   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=14357	id=7   	App	generate a packet, seqnum=5 for=1
asn=14357	id=7   	App	dropping app packet seqnum=5 for=1: no route
asn=14463	id=8   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=14463	id=8   	App	generate a packet, seqnum=5 for=1
asn=14463	id=8   	App	dropping app packet seqnum=5 for=1: no route
asn=14604	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=14604	id=6   	App	generate a packet, seqnum=5 for=1
asn=14604	id=6   	App	dropping app packet seqnum=5 for=1: no route
asn=14611	id=3   	Node	scanning on channel=25...[NODE]
asn=14659	id=9   	Node	send keepalive packet to=4[NODE]
asn=14659	id=9   	Main	On prepare tx packet method called from NullRouting
asn=14665	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=14665	id=9   	Main	On tx method called from NullRouting
asn=14712	id=3   	Node	scanning on channel=20...[NODE]
asn=14813	id=3   	Node	scanning on channel=26...[NODE]
asn=14819	id=2   	App	generate a packet, seqnum=5 for=1
asn=14819	id=2   	Main	On prepare tx packet method called from NullRouting
asn=14819	id=1   	App	rx app packet seqnum=5 from=2[NODE]
asn=14819	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=14819	id=2   	Main	On tx method called from NullRouting
asn=14852	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=14852	id=9   	App	generate a packet, seqnum=5 for=1
asn=14852	id=9   	App	dropping app packet seqnum=5 for=1: no route
asn=14998	id=4   	App	generate a packet, seqnum=5 for=1
asn=14998	id=4   	Main	On prepare tx packet method called from NullRouting
asn=15001	id=1   	App	rx app packet seqnum=5 from=4[NODE]
asn=15001	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=15001	id=4   	Main	On tx method called from NullRouting
asn=15034	id=4   	App	generate a packet, seqnum=6 for=1
asn=15034	id=4   	Main	On prepare tx packet method called from NullRouting
asn=15036	id=1   	App	rx app packet seqnum=6 from=4[NODE]
asn=15036	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=15036	id=4   	Main	On tx method called from NullRouting
asn=15050	id=3   	Node	add neighbor id=1
asn=15050	id=3   	Node	Route added to destination node id: 1 through next hop node id: 1 in the routing table of node: 3
asn=15050	id=3   	TSCH	joined/associated at 150.5 on receiving an EB packet from 1[NODE]
asn=15050	id=3   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=15050	id=3   	Main	On new time source method called from NullRouting
asn=15050	id=3   	Main	Start method called from NullRouting
asn=15050	id=1   	Main	On tx method called from NullRouting
asn=15127	id=2   	Main	On tx method called from NullRouting
asn=15128	id=6   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=15128	id=6   	App	generate a packet, seqnum=6 for=1
asn=15128	id=6   	App	dropping app packet seqnum=6 for=1: no route
asn=15226	id=9   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=15226	id=9   	App	generate a packet, seqnum=6 for=1
asn=15226	id=9   	App	dropping app packet seqnum=6 for=1: no route
asn=15383	id=5   	Node	warning: failed to find a nexthop for=1 [ROUTE]
asn=15383	id=5   	App	generate a packet, seqnum=5 for=1
asn=15383	id=5   	App	dropping app packet seqnum=5 for=1: no route
asn=15462	id=3   	App	generate a packet, seqnum=1 for=1
asn=15462	id=3   	Main	On prepare tx packet method called from NullRouting
asn=15463	id=1   	Node	add neighbor id=3
asn=15463	id=1   	App	rx app packet seqnum=1 from=3[NODE]
asn=15463	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=15463	id=3   	Main	On tx method called from NullRouting
asn=15561	id=5   	Node	add neighbor id=3
asn=15561	id=5   	Node	Route added to destination node id: 3 through next hop node id: 3 in the routing table of node: 5
asn=15561	id=6   	Node	add neighbor id=3
asn=15561	id=6   	Node	Route added to destination node id: 3 through next hop node id: 3 in the routing table of node: 6
asn=15561	id=7   	Node	add neighbor id=3
asn=15561	id=7   	Node	Route added to destination node id: 3 through next hop node id: 3 in the routing table of node: 7
asn=15561	id=8   	Node	add neighbor id=3
asn=15561	id=8   	Node	Route added to destination node id: 3 through next hop node id: 3 in the routing table of node: 8
asn=15561	id=3   	Main	On tx method called from NullRouting
asn=15645	id=4   	Main	On tx method called from NullRouting
asn=15688	id=10  	Node	warning: failed to find a nexthop for=1 [ROUTE]
